Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Modified Countries,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,,
TM,Detailed trade matrix,360,Indonesia,250,France,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,0.4,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,250,France,5910,Export Quantity,,39150.01,Coffee husks and skins,2021,2021,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,250,France,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0.16,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,250,France,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.17,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,250,France,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.04,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,250,France,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,265.77,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,250,France,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,2186.44,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,250,France,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,4376.42,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,250,France,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,5993.47,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,244.2,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,345.41,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,244.47,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,60.56,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,23912.01,Coffee substitutes,2019,2019,tonnes,0.75,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.23,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0.21,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.84,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.37,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,13082.62,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,16787.39,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,21321.9,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,276,Germany,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,12103.73,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,300,Greece,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,1642.2,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,300,Greece,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,990.57,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,300,Greece,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,1975.8,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,300,Greece,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,2125.8,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,348,Hungary,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,0.18,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,348,Hungary,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,0.26,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,372,Ireland,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,429.6,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,372,Ireland,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,746.77,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,372,Ireland,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,275.8,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,372,Ireland,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,327.48,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,380,Italy,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,91.8,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,380,Italy,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,53.05,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,380,Italy,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,70.34,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,380,Italy,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.05,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,380,Italy,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,380,Italy,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,27929.52,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,380,Italy,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,22563.17,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,380,Italy,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,27237.48,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,380,Italy,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,24438.83,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,428,Latvia,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,430.68,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,428,Latvia,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,296.7,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,428,Latvia,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,76.28,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,428,Latvia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,37.8,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,134.88,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,68.76,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,211.92,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,13.15,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,10.08,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,8.04,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,6.79,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,39150.01,Coffee husks and skins,2018,2018,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.53,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,2.84,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.38,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.56,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,1631.47,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,2532.83,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,1490.82,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,2243.59,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,19.94,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,3.77,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,102.66,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,616,Poland,5910,Export Quantity,,39150.01,Coffee husks and skins,2021,2021,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,616,Poland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.49,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,616,Poland,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,21.7,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,114.41,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,21.26,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,166.48,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,620,Portugal,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,620,Portugal,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,1401.6,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,1296.24,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,328.8,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,1305.6,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,642,Romania,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,7.59,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,642,Romania,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,1.53,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,642,Romania,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,1075.96,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,693.47,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,585.61,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,509.41,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,703,Slovakia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,7.26,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,705,Slovenia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,0.38,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,4.75,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,4.78,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,0.5,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,0.03,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,724,Spain,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,623.04,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,3460.32,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,12557.24,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,33041.88,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,14.08,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,35.65,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,36.86,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,34.23,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,752,Sweden,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,166.02,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,86.31,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,227.2,A,Official figure,,
TM,Detailed trade matrix,360,Indonesia,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,114.01,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,40,Austria,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,18.9,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,56,Belgium,5910,Export Quantity,,39150.01,Coffee husks and skins,2020,2020,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,56,Belgium,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,4813.94,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,8504.39,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,6264.39,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,6571.85,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,100,Bulgaria,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,4.8,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,100,Bulgaria,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,27.68,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,100,Bulgaria,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,3.84,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,203,Czechia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,0.25,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,39150.01,Coffee husks and skins,2018,2018,tonnes,69,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,39150.01,Coffee husks and skins,2019,2019,tonnes,22,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,39150.01,Coffee husks and skins,2020,2020,tonnes,825,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,39150.01,Coffee husks and skins,2021,2021,tonnes,1158,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,378.69,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,518.37,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,1.11,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,6.09,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,55.41,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,47.03,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,40.14,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,208,Denmark,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,91.81,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,233,Estonia,5910,Export Quantity,,39150.01,Coffee husks and skins,2021,2021,tonnes,2,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,246,Finland,5910,Export Quantity,,39150.01,Coffee husks and skins,2018,2018,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,246,Finland,5910,Export Quantity,,39150.01,Coffee husks and skins,2019,2019,tonnes,8,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,246,Finland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,3.59,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,246,Finland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,42.32,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,246,Finland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,29.5,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,246,Finland,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,1323.9,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,246,Finland,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,1431.1,A,Official figure,,
TM,Detailed trade matrix,404,Kenya,246,Finland,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,1127.51,A,Official figure,,
